V_BZNO|BAS_YM|FC_AM1|LA_INSP_KRW_AM1|FC_AM2|LA_INSP_KRW_AM2|FC_AM3|LA_INSP_KRW_AM3|FC_AM4|LA_INSP_KRW_AM4|LA_INSP_KRW_AM5|
가상_사업자번호|기준년월 |미국_외화|미국_원화|일본_외화|일본_원화|중국_외화|중국_원화|유럽_외화|유럽_원화|계_원화|
1000018814|202212|1144198|1450|||||||1450|
1000018814|202312|1157732|1490|||||||1490|
1000018814|202412|1907646|2804|||||||2804|
1000018861|202112|4607772|5463|6760000|70|||||5533|
1000018861|202212|4087199|5180|16660000|159|||||5339|
1000018861|202312|3968646|5117|107880000|98458|||||103575|
1000018861|202412|3088478|4540|8420000|79|||||4619|
1000018884|202112|0|51|||||||51|
1000018884|202312|0|126|0|9|||0|16|151|
1000018884|202412|0|11|||||||11|
1000018885|202112|151282|179|||||16076|22|201|
1000018885|202212|816703|1035|||||||1035|
1000018885|202312|375295|484|1520000|14|||248231|354|852|
1000018885|202412|49170|72|||||||72|
1000018887|202112|4029560|4777|||||174693|234|5011|
1000018887|202212|6211165|7871|||||597372|807|8678|
1000018887|202312|858899|1107|||||6443019|9192|10299|
1000018887|202412|7008964|10303|||||402750|616|10986|
1000018889|202112|0|1074|0|2|||0|7|1083|
1000018889|202212|0|1709|0|1|||0|10|1720|
1000018889|202312|0|1424|0|1|||0|14|1439|
1000018889|202412|0|1276|0|1|||0|2|1279|
1000018893|202112|0|259010|0|16857|||0|95498|427372|
1000018893|202212|0|325951|0|23367|||0|179462|576603|
1000018893|202312|0|247953|0|25050|||0|145514|486567|
1000018893|202412|0|716136|0|8131|||0|197279|988601|
1000018898|202112|0|9|||||||9|
1000018898|202212|0|246|0|17|0|229|0|6|498|
1000018898|202312|0|358|0|9|0|88|0|8|463|
1000018898|202412|0|331|0|9|0|69|0|10|419|
1000018899|202112|0|2428|||||||2428|
1000018899|202212|0|12420|||||||12420|
1000018899|202312|0|12742|||||||12742|
1000018899|202412|0|132|||||||132|
1000018901|202112|1529633|1813|||||||1813|
1000018901|202212|1436974|1821|||||||1821|
1000018901|202312|1035842|1336|||||||1336|
1000018901|202412|818459|1203|||||||1203|
1000018902|202112|0|1437|||||||1437|
1000018902|202212|0|2300|||||||2300|
1000018902|202312|0|3223|||||||3223|
1000018902|202412|0|1512|||||||1512|
1000018902|202512|0|2167|||||||2167|
1000018908|202312|||||||||0|
1000018908|202412|||||||||0|
1000018912|202212|||1410220000|13442|||||13442|
1000018912|202312|||||||||0|
1000018912|202412|||||||||0|
1000018913|202312|||||||||0|
1000018913|202412|||||||||0|
1000018915|202112|||459631000|4735|||||4735|
1000018915|202212|||459630883|4381|||||4381|
1000018915|202312|||459630883|4195|||||4195|
1000018915|202412|||||||||0|
1000018919|202212|||||||||0|
1000018919|202312|||||||||0|
1000018919|202412|||||||||0|
1000018924|202212|0|6|||||0|8|14|
1000018924|202312|0|28|||||||28|
1000018924|202412|0|43|||||||43|
1000018927|202312|||||||||0|
1000018927|202412|||||||||0|
1000018936|202212|1310089|1660|||||||1660|
1000018936|202312|50400|65|||||||65|
1000018937|202112|0|59052|0|15602|0|19|0|157|74830|
1000018937|202212|0|39539|0|16799|0|163|0|9|56671|
1000018937|202312|0|90509|0|315|||0|28|90852|
1000018937|202412|0|108810|0|48|0|221|0|44|109123|
1000018940|202412|10299|15|||||||15|
1000018947|202212|0|886|0|80|||0|244|1210|
1000018947|202312|0|1349|0|68|||0|321|1770|
1000018947|202412|0|2612|0|59|||0|298|3006|
1000018949|202112|2128886|2524|||||||2524|
1000018949|202212|1782456|2259|||||||2259|
1000018949|202312|1695379|2186|||||||2186|
1000018949|202412|212812|313|||||||313|
1000018953|202112|0|116004|0|9120|||0|83195|210230|
1000018953|202212|0|245417|0|5522|0|12389|0|62910|329402|
1000018953|202312|0|256309|0|3600|0|1082|0|64119|338027|
1000018953|202512|0|54886|0|1917|0|9225|0|34350|110870|
1000018958|202112|0|1187|||||0|10626|12756|
1000018958|202212|0|796|||||0|9540|12755|
1000018958|202312|0|39416|||||0|15656|56090|
1000018958|202412|0|44890|||0|142|0|13244|60054|
1000018962|202312|||||||||0|
1000018962|202412|||||||||0|
1000018971|202312|||||||||0|
1000018971|202412|||||||||0|
1000018973|202112|4028297|4776|||||||4776|
1000018973|202212|3579427|4536|||||||4536|
1000018973|202312|3394860|4377|||||||4377|
1000018973|202412|3045307|4477|88605000|830|36693|7|||5314|
1000018982|202312|||||||||0|
1000018982|202412|||||||||0|
1000018987|202312|||||||||0|
1000018987|202412|||||||||0|
1000018989|202212|4727370|5991|||||||5991|
1000018989|202312|6003166|7740|||3501|1|14303|20|7761|
1000018989|202412|||||135400|27|||27|
1000018991|202112|404692|480|||||||480|
1000018991|202312|1404648|1811|||||||1811|
1000018991|202412|||||||||0|
1000018992|202112|2995292|3551|||||||3551|
1000018992|202312|||||||||0|
1000018992|202412|||||||||0|
1000018994|202212|||||||||0|
1000018994|202312|||||||||0|
1000018994|202412|||||||||0|
1000018997|202112|5374309|6371|||||10000|13|6384|
1000018997|202212|2629265|3332|24960000|238|||24100|33|3603|
1000018997|202312|3552555|4581|55583000|507|156261|28|4500|6|5122|
1000018997|202412|6492052|9543|60636400|568|1261|0|43300|66|10177|
1000018998|202112|631998|749|||||||2902|
1000018998|202212|394835|500|||||||500|
1000018998|202312|767017|989|||||||989|
1000018998|202412|1086071|1597|||||||1597|
1000019006|202212|||||||42113|57|57|
1000019006|202312|||||||42113|60|60|
1000019006|202412|||||||||0|
1000019010|202112|7969|9|||||||9|
1000019010|202212|23151|29|||||||29|
1000019010|202312|11552|15|||||||15|
1000019010|202412|||||||||0|
1000019017|202112|642579|762|1828800|19|||6384|9|790|
1000019017|202212|448383|568|||||||568|
1000019017|202312|284985|367|||||||367|
1000019017|202412|236708|348|||||||348|
1000019022|202312|||||||||0|
1000019022|202412|||||||||0|
1000019037|202112|||38559760|397|||||397|
1000019037|202212|||48729048|464|||||464|
1000019037|202312|||6688206|61|||||61|
1000019037|202412|||15884488|149|||||149|
1000019040|202112|77994|93|||||5349|7|100|
1000019040|202212|0|978|||||||978|
1000019040|202312|0|195|||||0|4|199|
1000019040|202412|0|176|||||0|1|177|
1000019045|202212|389013|493|||||||493|
1000019045|202312|31063|40|||||||40|
1000019045|202412|18755|28|22500000|211|||||239|
1000019046|202312|||||||||0|
1000019046|202412|17700|26|||||||26|
1000019049|202412|||||||||0|
1000019050|202112|1280000|1517|||||||1517|
1000019050|202212|1280000|1622|||||||1622|
1000019050|202312|1280000|1650|||||||1650|
1000019050|202412|||||||||0|
1000019055|202312|||||||||0|
1000019055|202412|||||||||0|
1000019062|202312|||||||||0|
1000019062|202412|||||||||0|
1000019066|202112|420000|498|||||||498|
1000019066|202212|369763|469|||||||469|
1000019066|202312|75390|97|||||||97|
1000019066|202412|52637|77|||||||77|
1000019074|202312|||||||||0|
1000019074|202412|||||||||0|
1000019078|202212|1000000|1267|||||||1267|
1000019078|202312|1000000|1289|||||||1289|
1000019078|202412|833000|1225|||||||1225|
1000019081|202312|||||||||0|
1000019081|202412|||||||||0|
1000019083|202112|13428479|15920|||||||15920|
1000019083|202212|13485475|17090|||||||17090|
1000019083|202312|12455604|16060|||||||16060|
1000019083|202412|9824570|14443|||||||14443|
1000019084|202112|173290|205|||17016757|3170|||3375|
1000019084|202212|94789|120|||20638672|3745|||3865|
1000019084|202312|61906|80|||16430479|2971|||3051|
1000019084|202412|66392|98|||19587911|3942|||4040|
1000019085|202112|1487986|1764|||||||1764|
1000019085|202212|||||9736861|1767|||1767|
1000019085|202312|10838|14|||8629952|1560|||1574|
1000019085|202412|||196818|58|6694793|1347|||1405|
1000019089|202112|||104000000|1071|||||1071|
1000019089|202212|||104000000|991|||||991|
1000019089|202312|||104000000|949|||||949|
1000019089|202412|||104000000|983|||||983|
1000019097|202112|18225501|21606|||||||21606|
1000019097|202312|8847261|11407|||||3338|4|11411|
1000019097|202412|19618361|28839|||||||28839|
1000019111|202112|97847|116|||||||116|
1000019111|202212|160605|204|||||||204|
1000019111|202312|640942|826|||||||826|
1000019111|202412|815875|1200|||||||1200|
1000019144|202312|||||||||0|
1000019144|202412|||||||||0|
1000019153|202312|||||||||0|
1000019153|202412|||||||||0|
1000019171|202112|3607871|4278|||||||4278|
1000019171|202212|676849|857|||||||857|
1000019171|202312|2091923|2697|||||||2697|
1000019171|202412|1441875|2119|||||||2119|
1000019195|202412|513249|754|||||||754|
1000019280|202112|0|16778|||||0|3216|37815|
1000019280|202212|0|4058|||||0|1966|8611|
1000019280|202312|0|6127|||||0|5423|14215|
1000019280|202412|0|8824|||0|1913|0|5171|17079|
1000019293|202112|0|14684|||||0|11874|27466|
1000019293|202212|0|6726|||||0|13724|20867|
1000019293|202312|0|11726|||||0|18494|30727|
1000019293|202412|0|28749|||||0|8376|37731|
1000019317|202312|||||||||0|
1000019317|202412|||||||||0|
1000019321|202112|8601813|10198|||||144627|194|10392|
1000019321|202212|3928234|4978|||||293891|397|5375|
1000019322|202312|||||||||0|
1000019322|202412|2670076|3925|||||5605200|8569|12494|
1000019327|202112|5870568|6959|||||||6959|
1000019327|202212|3399693|4309|||||||4309|
1000019327|202312|4033757|5201|||||||5201|
1000019327|202412|2549299|3747|||||74563|114|3861|
1000019329|202112|||||0|359|||359|
1000019329|202212|||||0|408|||408|
1000019329|202312|||||0|602|||602|
1000019329|202412|||||0|337|||337|
1000019332|202112|0|1245|||||||1523|
1000019332|202212|0|385|||||||392|
1000019332|202312|0|847|||||||848|
1000019332|202412|0|1192|0|1|||||1193|
1000019333|202112|0|30593|0|944|||0|1723|33260|
1000019333|202212|0|37396|0|307|||||37703|
1000019333|202312|0|18295|0|195|||0|7569|57187|
1000019333|202412|0|56924|0|1080|||0|10148|77674|
1000019343|202112|594212|647|||||||647|
1000019343|202212|246320|312|||126|23|||335|
1000019343|202312|61373|79|||62000|11|||90|
1000019343|202412|104250|153|||66600|13|||166|
1000019349|202112|||||||341077|464|464|
1000019349|202212|||||||341077|464|464|
1000019349|202312|12900|17|||||||17|
1000019349|202412|||||||||0|
1000019365|202312|||||||||0|
1000019365|202412|||||||||0|
1000019394|202412|3904027|5739|||||||5739|
1000019403|202412|2607557|4138|||||||4138|
1000019411|202312|||||||||0|
1000019446|202312|||||||||0|
1000019446|202412|||||||||0|
1000019491|202312|||||||||0|
1000019491|202412|||||||||0|
1000019543|202312|||||||||0|
1000019543|202412|||||||||0|
1000019544|202112|296212|351|4447520|46|175092|33|||430|
1000019544|202212|233145|295|4035240|38|||||333|
1000019544|202312|108527|140|||||||140|
1000019544|202412|66869|96|||||||96|
1000019585|202112|36824|44|2608205|27|||6193|8|79|
1000019585|202212|39878|51|2608205|25|||6193|8|84|
1000019585|202312|44574|58|10555187|96|82355|15|1022|1|170|
1000019585|202412|10054|15|8350082|78|||1022|2|95|
1000019615|202312|||||||||0|
1000019615|202412|||||||||0|
1000019623|202212|939256|1190|||||||1190|
1000019623|202312|939256|1211|||||||1211|
1000019623|202412|||||||||0|
1000019628|202212|||||||||0|
1000019628|202312|||||||||0|
1000019630|202112|2685125|3183|28248000|291|||24400|4|3478|
1000019630|202212|2623200|3324|||||20315|27|3351|
1000019630|202312|1306812|1688|85251100|778|||||2466|
1000019630|202412|684965|1007|||||33000|50|1057|
1000019657|202312|||||||||0|
1000019657|202412|||||||||0|
1000019707|202112|330025|391|||||||391|
1000019707|202212|71695|91|||||||91|
1000019707|202312|123895|160|||||||160|
1000019707|202412|0|33|||||||33|
1000019746|202412|||||||||0|
1000019760|202112|432336|513|||||||513|
1000019760|202212|28029|36|||||||36|
1000019760|202312|49610|64|||30968|6|||70|
1000019760|202412|||||||||0|
1000019764|202106|0|1122|||||0|2750|3872|
1000019764|202206|0|2808|||||0|2844|5652|
1000019764|202306|0|2256|||||0|749|3005|
1000019764|202406|0|8504|||||0|10759|19263|
1000019764|202506|0|3723|||||0|10298|14021|
1000019783|202112|404039|479|||||||479|
1000019783|202212|48812|62|||||||62|
1000019783|202312|3955|5|||||832|1|6|
1000019783|202412|13782|20|||||||20|
1000019810|202112|3492911|4141|||||||4141|
1000019810|202212|190599|242|||||||242|
1000019810|202312|190599|242|||||||242|
1000019810|202412|||||||||0|
1000019812|202312|||||||||0|
1000019812|202412|||||||||0|
1000019813|202112|48000|57|2371000|24|||||81|
1000019813|202212|23000|30|903000|9|||||39|
1000019813|202312|1000|1|||||||1|
1000019813|202412|16099000|23666|||||||23666|
1000019823|202112|33577|45|||||939916|1114|1159|
1000019823|202212|987474|1251|||||||1251|
1000019823|202312|999726|1289|||22741|4|||1293|
1000019823|202412|||||1207238|243|911450|1393|1636|
1000019825|202112|||42998660|443|||||443|
1000019825|202212|||62744669|598|||||598|
1000019825|202312|||49846500|455|||||455|
1000019825|202412|||30047000|281|||||281|
1000019831|202112|203729|242|||||||242|
1000019831|202212|275729|349|||||||349|
1000019831|202312|||||||||0|
1000019831|202412|275729|405|||||||405|
1000019835|202312|||||||||0|
1000019848|202312|||||||||0|
1000019849|202312|||||||||0|
1000019849|202412|||||||||0|
1000019852|202312|||||||||0|
1000019852|202412|||||||||0|
1000019853|202112|6385549|7570|||||||7570|
1000019853|202212|6665113|8447|||||||8447|
1000019853|202312|6787601|8751|||||||8751|
1000019853|202412|6585985|9681|||||||9681|
1000019861|202312|||||||||0|
1000019861|202412|591103|799|||||||799|
1000019865|202312|||||||||0|
1000019865|202412|||||||||0|
1000019868|202112|371568|440|||||||440|
1000019868|202212|435478|552|||||||552|
1000019868|202312|393248|508|||||||508|
1000019868|202412|0|402|||||||402|
1000019877|202312|||||||||0|
1000019880|202212|1288754|1633|||||||1633|
1000019880|202312|1500000|1934|||||||1934|
1000019880|202412|1977401|2906|||||||2906|
1000019885|202412|||||||||0|
1000019887|202312|1842083|2366|||6134155|1109|||3475|
1000019887|202412|||||||||0|
1000019904|202312|||||||||0|
1000019904|202412|||||||||0|
1000019906|202412|||||||||0|
1000019924|202212|30000|38|||||||38|
1000019924|202312|46000|59|||||||59|
1000019924|202412|75400|111|||||||111|
1000019945|202312|||||||||0|
1000019945|202412|||||||||0|
1000019949|202112|508083|602|148018097|1525|||||2127|
1000019949|202212|1185847|1502|158965531|1515|||2614631|3532|6549|
1000019949|202312|4029652|10266|292006589|0|||1555140|0|10266|
1000019949|202412|3498904|5144|||||||5144|
1000020003|202312|||||||||0|
1000020003|202412|6962|7|||||||7|
1000020023|202312|||||||||0|
1000020023|202412|||||||||0|
1000020046|202312|||||||||0|
1000020046|202412|||||||||0|
1000020065|202312|||||||||0|
1000020065|202412|||||||||0|
1000020088|202112|1203209|1427|||||336835|452|1879|
1000020088|202312|955868|1232|||||826801|1179|2411|
1000020088|202412|1369163|2012|79449|1|||1066366|1630|3643|
1000020120|202312|||||||||0|
1000020120|202412|||||||||0|
1000020132|202212|||114927|146|||122096|165|311|
1000020132|202312|232314|300|||||161901|231|531|
1000020132|202412|285673|420|||||123319|189|609|
1000020153|202312|102066|132|||||||132|
1000020153|202412|15162|22|||||||22|
1000020155|202112|||27000000|279|||3000|4|283|
1000020155|202212|||27620000|266|||||266|
1000020155|202312|||27000000|249|||||249|
1000020155|202412|65000|95|27000000|254|||||349|
1000020171|202212|||||||||0|
1000020171|202312|||||||||0|
1000020171|202412|||||||||0|
1000020175|202112|||||21140000|3940|168000|226|6506|
1000020175|202212|||||17250000|3132|74000|100|11490|
1000020175|202312|||||18848000|3409|90000|130|7941|
1000020175|202412|||||||||38586|
1000020181|202112|1456158|1726|||||||1726|
1000020181|202212|3376287|4279|||||||4279|
1000020181|202312|2088221|2693|||||||2693|
1000020181|202412|2390855|3515|||||||3515|
1000020188|202112|2606252|3090|305755520|3150|||||6240|
1000020188|202212|2540196|3219|306555050|2922|||||6141|
1000020188|202312|3690445|4758|300001376|2751|||||7509|
1000020188|202412|1809760|2661|303460700|2841|||||5502|
1000020196|202112|907640|1853|||||||1853|
1000020196|202212|780702|1767|||||||1767|
1000020196|202312|526507|679|||||||679|
1000020196|202412|1234442|1815|||||||1815|
1000020238|202112|436805|518|||||||518|
1000020238|202212|279769|355|||||||355|
1000020238|202312|||||||||0|
1000020238|202412|||||||||0|
1000020242|202112|861033|1021|||3904748|727|||1748|
1000020242|202212|824442|1045|||4581519|836|||1881|
1000020242|202312|608143|784|||3663571|663|||1447|
1000020242|202412|289466|425|||8468448|1706|||2131|
1000020243|202112|1196939000|1418970|925846000|9538|||1190000|1597|1430105|
1000020243|202212|1577668000|1999379|170755000|1627|||551000|745|2001751|
1000020243|202312|1135198000|1463725|316413000|2888|||2652000|3784|1470397|
1000020243|202412|1188132|1747|313747|2|||529|1|1750|
1000020245|202212|49500|63|||||||63|
1000020245|202312|||||||||0|
1000020245|202412|||||||||0|
1000020250|202112|401329|476|||174500|32|99970|135|643|
1000020250|202212|382048|484|171168|2|1986000|360|142812|193|1039|
1000020250|202312|469904|606|||4183782|756|175072|250|1612|
1000020250|202412|554275|814|158232|1|1093791|220|409586|626|1683|
1000020251|202112|903408|1071|||||||1071|
1000020251|202212|206179|261|||||||261|
1000020251|202312|206179|266|||||||266|
1000020251|202412|116469|171|||||||171|
1000020262|202112|1389324|1647|||||||1647|
1000020262|202212|3310881|4196|14750000|141|||||4337|
1000020262|202312|2667520|3440|||||||3440|
1000020262|202412|184157|271|||||||271|
1000020280|202312|165753|214|||||650|1|215|
1000020280|202412|320919|472|||||||472|
1000020300|202112|2145106|2543|||||||2543|
1000020300|202212|2086455|2644|||||||2644|
1000020300|202312|2445934|2895|||||||2895|
1000020300|202412|3794974|5578|||||||5578|
1000020322|202112|3782539|4484|||||145981|196|4680|
1000020322|202212|2172806|2754|||||147456|199|2953|
1000020322|202312|4133378|5330|||2740|0|451584|644|5974|
1000020322|202412|2175160|3197|||||220576|337|3534|
1000020355|202112|1821423|2159|||||||2159|
1000020355|202212|4082489|5174|||||||5174|
1000020355|202312|3371046|4347|||||||4347|
1000020355|202412|3764424|5534|||||||5534|
1000020401|202112|423096|502|||||||502|
1000020409|202112|3401085|4049|||||3759183|5068|9117|
1000020409|202212|2079661|2627|||||2521222|3409|6036|
1000020409|202312|2022272|2627|||||7268012|10420|13047|
1000020409|202412|1590015|2337|||||4973404|7603|9940|
1000020411|202412|590282|868|||||||868|
1000020413|202312|||||||||0|
1000020413|202412|||||||||0|
