V_BZNO|LA_XPO_AM_2021_1|DME_AM_2021_1|TOT_SEL_AM_2021_1|LA_XPO_AM_2021_2|DME_AM_2021_2|TOT_SEL_AM_2021_2|LA_XPO_AM_2021_3|DME_AM_2021_3|TOT_SEL_AM_2021_3|LA_XPO_AM_2021_4|DME_AM_2021_4|TOT_SEL_AM_2021_4|LA_XPO_AM_2022_1|DME_AM_2022_1|TOT_SEL_AM_2022_1|LA_XPO_AM_2022_2|DME_AM_2022_2|TOT_SEL_AM_2022_2|LA_XPO_AM_2022_3|DME_AM_2022_3|TOT_SEL_AM_2022_3|LA_XPO_AM_2022_4|DME_AM_2022_4|TOT_SEL_AM_2022_4|LA_XPO_AM_2023_1|DME_AM_2023_1|TOT_SEL_AM_2023_1|LA_XPO_AM_2023_2|DME_AM_2023_2|TOT_SEL_AM_2023_2|LA_XPO_AM_2023_3|DME_AM_2023_3|TOT_SEL_AM_2023_3|LA_XPO_AM_2023_4|DME_AM_2023_4|TOT_SEL_AM_2023_4|LA_XPO_AM_2024_1|DME_AM_2024_1|TOT_SEL_AM_2024_1|LA_XPO_AM_2024_2|DME_AM_2024_2|TOT_SEL_AM_2024_2|LA_XPO_AM_2024_3|DME_AM_2024_3|TOT_SEL_AM_2024_3|LA_XPO_AM_2024_4|DME_AM_2024_4|TOT_SEL_AM_2024_4|LA_XPO_AM_2025_1|DME_AM_2025_1|TOT_SEL_AM_2025_1|LA_XPO_AM_2025_2|DME_AM_2025_2|TOT_SEL_AM_2025_2|LA_XPO_AM_2025_3|DME_AM_2025_3|TOT_SEL_AM_2025_3|LA_XPO_AM_2025_4|DME_AM_2025_4|TOT_SEL_AM_2025_4|
1000005958|27475|70490|97965|91251|149036|240287|138477|241682|380159|242342|370673|613015|99177|97835|197012|187860|198030|385890|235071|288038|523109|289596|382633|672229|22599|99601|122200|73343|216617|289960|96230|340881|437111|134577|474873|609450|9654|126448|136102|50771|298566|349337||||151744|633318|785062|55524|174719|230243|165178|366541|531719|274673|557913|832586|457135|721906|1179041|
1000005963|1924|37031|38955|3064|78295|81359|3420|127297|130717|5633|171978|177611|346|46791|47137|1286|86145|87431|2210|132694|134904|2704|180014|182718|1215|36314|37529|2195|76661|78856|3134|114761|117895|4155|158519|162674|704|44382|45086|1808|92968|94776|2727|141682|144409|3943|189993|193936|574|45239|45813|1244|93985|95229|2141|141969|144110|2865|193408|196273|
1000006181||||||||||0|4876|4876||||||||||0|5521|5521||||||||||0|3517|3517||||||||||0|8001|8001|||||||||||||
1000006351||||||||||||||||||||||||||||||||||||||||||||||0|31840|31840||||||||||0|29837|29837|
1000006640||||||||||||||||||||||0|4595|4595||||||||||0|5422|5422|||||||||||||||||||||||||
1000007042|1406|18973|20379|2302|44677|46979|3812|74596|78408|5838|107108|112946|827|43770|44597|1955|94582|96537|3033|148246|151279|5938|209113|215051|1726|52416|54142|3703|103011|106714|6243|157912|164155|7665|210746|218411|1295|68140|69435|2883|141927|144810|4319|210475|214794|7015|271000|278015|2224|45448|47672|4020|87736|91756|5969|129097|135066|7909|166021|173930|
1000007113||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|15177|15177|
1000007127||||||||||||||||||||||||||||||||||214017|2040|216057|46750|560|47310|102339|1129|103468|156009|1452|157461|224546|2145|226691|57071|551|57622|118674|1058|119732|172730|1679|174409|242097|2049|244146|
1000007260||||||||||0|6632|6632||||||||||0|7271|7271|||||||||||||||||||||||||||||||||||||
1000007357||||||||||0|15310|15310||||||||||||||||||||||||||||||||||0|18296|18296|||||||||||||
1000007644||||||||||0|15920|15920||||||||||0|14703|14703||||||||||0|16037|16037||||||||||0|17074|17074||||||||||0|18269|18269|
1000007777||||||||||0|836|836||||||||||0|367|367|||||||||||||||||||||||||||||||||||||
1000008057||||||||||0|8142|8142|||||||||||||||||||||||||||||||||||||||||||||||||
1000008061||||||||||0|6358|6358|||||||||||||||||||||||||||||||||||||||||||||||||
1000008081||||||||||0|5975|5975||||||||||0|5829|5829||||||||||0|4420|4420|||||||||||||||||||||||||
1000008089||||||||||0|4669|4669||||||||||0|4738|4738||||||||||0|4738|4738|||||||||||||||||||||||||
1000008180||||||||||0|117572|117572|||||||||||||||||||||||||||||||||||||||||||||||||
1000008212|8324|54895|63219|17511|121186|138697|46137|200069|246206|96957|284300|381257|59737|98851|158588|115539|192718|308257|168815|292669|461484|223702|386862|610564|28784|124454|153238|171471|121787|293258|247544|169586|417130|311571|211621|523192|64610|43961|108571|138311|82188|220499|206576|120797|327373|271211|166584|437795|63249|43868|107117|140890|90434|231324|211944|140367|352311|290725|180839|471564|
1000008230||||0|742|742||||0|1762|1762||||0|909|909||||0|909|909||||0|19|19||||0|180|180||||0|141|141||||0|1204|1204||||0|169|169|||||||
1000008397|0|553055|553055|1987|1119765|1121752|2997|1654512|1657509|2960|2228262|2231222|701|560507|561208|6140|1085655|1091795|17980|1582075|1600055|30399|1970506|2000905|7799|461456|469255|17379|966669|984048|24331|1440603|1464934|33017|1933930|1966947|5902|508135|514037|10693|1005916|1016609|15632|1478618|1494250|22269|1886121|1908390|5198|465167|470365|10659|942509|953168|14762|1401955|1416717|20157|1822761|1842918|
1000009002||||||||||0|7489|7489||||||||||0|7623|7623||||||||||0|10433|10433||||||||||0|8173|8173||||||||||0|9119|9119|
1000009049||||||||||0|2413|2413|||||||||||||||||||||||||||||||||||||||||||||||||
1000009203||||||||||0|547307|547307|80473|226269|306742|160026|471703|631729|266015|705720|971735|383630|982525|1366155|104145|260930|365075|214006|536185|750191|336226|807079|1143305|464774|1071960|1536734|0|356016|356016|0|754530|754530|0|1144950|1144950|675160|955461|1630621|214070|215852|429922|457507|449472|906979|688318|663311|1351629|953805|871151|1824956|
1000009434||||||||||0|2770|2770||||||||||0|2770|2770||||||||||0|3480|3480|||||||||||||||||||||||||
1000009524||||||||||0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||
1000009529||||||||||0|3763|3763||||||||||0|3414|3414||||||||||0|3904|3904|||||||||||||||||||||||||
1000009843||||||||||0|4609|4609||||||||||0|2198|2198||||||||||0|2170|2170|||||||||||||||||||||||||
1000009908||||||||||0|5779|5779||||||||||0|3102|3102|||||||||||||||||||||||||||||||||||||
1000010044||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|257216|257216|
1000010087||||||||||0|24325|24325||||||||||0|26381|26381||||||||||0|29659|29659|||||||||||||||||||||||||
1000010119|1637|391998|393635|4018|746947|750965|5210|1152197|1157407|5380|1620496|1625876|4|650725|650729|4|1230008|1230012|4|1874029|1874033|4|2572649|2572653|0|601155|601155|0|1044525|1044525|0|1477851|1477851|0|1920060|1920060|0|420508|420508|0|757890|757890|0|1130198|1130198|0|1476365|1476365|0|366667|366667|0|702402|702402|0|1086386|1086386|0|1398221|1398221|
1000010163|19472|3206|22678|26911|3977|30888|27013|4493|31506|41803|19729|61532|18977|1364|20341|19214|4429|23643|41685|11594|53279|66152|13241|79393|56721|3411|60132|95605|5678|101283|141821|12561|154382|205949|30003|235952|51344|3871|55215|5405|82275|87680|115761|8036|123797|166732|33425|200157|67406|738|68144|88485|13488|101973|28852|2151|31003|128548|18532|147080|
1000010166||||||||||0|6877|6877||||||||||0|11175|11175|||||||||||||||||||||||||||||||||||||
1000010180|4788|9768|14556|13261|19455|32716|17592|30744|48336|24831|35670|60501|5183|3708|8891|8846|8508|17354|16542|13820|30362|20705|17539|38244|2001|1533|3534|6263|5341|11604|12860|9360|22220|10367|22676|33043|5926|1161|7087|1346|11059|12405|2062|18536|20598|2419|21974|24393|1422|4795|6217|3376|8645|12021|7136|10925|18061|12697|12591|25288|
1000010182||||||||||||||||||||||0|7361|7361|||||||||||||||||||||||||||||||||||||
1000010315||||||||||0|30763|30763||||||||||0|53311|53311||||||||||0|49262|49262||||||||||||||||||||||0|44734|44734|
1000010428||||||||||0|4634|4634||||||||||0|4185|4185||||||||||0|3689|3689||||||||||0|3672|3672||||||||||0|4849|4849|
1000010487||||||||||0|3222|3222||||||||||0|0|0|||||||||||||||||||||||||||||||||||||
1000010613|||||||||||||||||||||||||||||||||||||||||||||||||||||||0|1230|1230||||
1000010672|279633|53096|332729|533219|98570|631789|890617|104697|995314|1210612|102046|1312658|323745|36159|359904|564466|79512|643978|834406|110820|945226|1046290|175622|1221912|247765|60154|307919|440785|116897|557682|690681|175797|866478|936869|235536|1172405|298890|71887|370777|576778|163934|740712|898754|262125|1160879|1134013|352409|1486422|266318|61779|328097|469087|160475|629562|786201|224734|1010935|1032929|316600|1349529|
1000010945||||||||||||||||||||||0|27453|27453||||||||||0|87584|87584||||||||||0|164000|164000||||||||||0|197274|197274|
1000011073||||0|13557|13557||||||||||0|13322|13322||||||||||||||||||||||0|11502|11502|||||||||||||||||||
1000011199||||||||||||||||||||||0|0|0|||||||||||||||||||||||||||||||||||||
1000011275||||||||||||||||||||||||||||||||||0|4700|4700|||||||||||||||||||||||||
1000011330||||||||||||||||||||||0|6445|6445|||||||||||||||||||||||||||||||||||||
1000011584||||||||||0|153347|153347||||||||||0|242633|242633||||||||||0|208067|208067||||||||||0|303861|303861|||||||||||||
1000011761||||||||||0|5483|5483||||||||||0|5685|5685||||||||||0|8198|8198|||||||||||||||||||||||||
1000011955||||||||||||||||||||||0|1053|1053|||||||||||||||||||||||||||||||||||||
1000012036|719|14618|15337|973|22583|23556|1572|26075|27647|1593|31874|33467|865|19411|20276|994|20332|21326|1598|28231|29829|1598|32642|34240|1402|18814|20216|1640|23327|24967|1738|27736|29474|1877|32149|34026|599|15011|15610|846|23601|24447|1026|29462|30488|1134|34521|35655|8|13823|13831|409|21945|22354|584|25707|26291|1136|32816|33952|
1000012078||||||||||0|1404|1404||||||||||0|3274|3274||||||||||0|4235|4235|||||||||||||||||||||||||
1000012126||||||||||0|10384|10384||||||||||0|11778|11778||||||||||0|9073|9073|||||||||||||||||||||||||
1000012156|0|227512|227512|0|472860|472860|0|733516|733516|0|0|0|0|316150|316150|0|657953|657953|0|1026499|1026499|0|1426451|1426451|0|366047|366047|0|741336|741336|0|1108808|1108808|0|1500248|1500248|0|361518|361518|0|725958|725958|0|1071816|1071816|0|1453901|1453901|0|356387|356387|0|727895|727895|0|1089249|1089249|0|1455851|1455851|
1000012262||||||||||||||||||||||0|1281|1281||||||||||0|1588|1588|||||||||||||||||||||||||
1000012321||||||||||0|202528|202528||||||||||0|248130|248130||||||||||0|262868|262868||||||||||||||||||||||0|247443|247443|
1000012407||||||||||0|22431|22431||||||||||0|24031|24031||||||||||0|24699|24699||||||||||0|25330|25330|||||||||||||
1000012541|3681|6672|10353|7832|12550|20382|12701|17240|29941|18329|22586|40915|3285|7054|10339|8492|13003|21495|12392|17851|30243|15938|23361|39299|3359|6872|10231|7120|13109|20229|11079|18465|29544|15898|25971|41869|3024|8314|11338|7947|15688|23635|12444|21913|34357|17593|28001|45594|4602|8640|13242|9458|15830|25288|13107|23157|36264|18717|30352|49069|
1000012548||||||||||||||||||||||||||||||||||0|14417|14417|||||||||||||||||||||||||
1000012572||||||||||0|2284|2284||||||||||0|2799|2799||||||||||0|2588|2588|||||||||||||||||||||||||
1000012594||||||||||||||||||||||||||||||||||0|3223|3223|||||||||||||||||||||||||
1000012632||||||||||||||||||||||0|1125|1125||||||||||0|5049|5049|||||||||||||||||||||||||
1000012645||||||||||0|3511|3511||||||||||0|2603|2603||||||||||0|2603|2603|||||||||||||||||||||||||
1000012655||||||||||||||||||||||0|8414|8414|||||||||||||||||||||||||||||||||||||
1000012737||||||||||0|5003|5003||||||||||0|5003|5003||||||||||0|2156|2156|||||||||||||||||||||||||
1000012850|7165|2404|9569|13463|4593|18056|19924|6197|26121|27755|9036|36791|5741|4854|10595|14094|8595|22689|20521|13362|33883|27703|17563|45266|6143|5575|11718|27340|9451|36791|17190|19762|36952|26683|26918|53601|8006|8823|16829|13859|17190|31049|24492|20184|44676|35771|24891|60662|9556|4008|13564|17662|7840|25502|23927|12179|36106|32212|19437|51649|
1000012938||||||||||0|904726|904726|||||||||||||||||||||||||||||||||||||||||||||||||
1000013005||||||||||||||||||||||0|2903|2903||||||||||0|3211|3211||||||||||0|4822|4822|||||||||||||
1000013036||||||||||0|3049|3049||||||||||0|2524|2524|||||||||||||||||||||||||||||||||||||
1000013093||||||||||0|3100|3100||||||||||0|3483|3483||||||||||0|1348|1348||||||||||0|1776|1776||||||||||0|1994|1994|
1000013279||||||||||||||||||||||||||||||||||||||||||||||0|10310|10310||||||||||0|8744|8744|
1000013304||||||||||||||||||||||||||||||||||||||||||||||0|27192|27192||||||||||0|22933|22933|
1000013339||||||||||0|3039|3039||||||||||0|3573|3573||||||||||0|5593|5593||||||||||0|1677|1677||||||||||0|4003|4003|
1000013420||||||||||0|154484|154484||||||||||0|209905|209905||||||||||0|223447|223447||||||||||0|263720|263720||||||||||0|224046|224046|
1000013487|0|20331|20331|0|42379|42379|0|65856|65856|0|88574|88574|0|22117|22117|0|45279|45279|0|70429|70429|0|95704|95704|0|23480|23480|0|48841|48841|0|75079|75079|0|99558|99558|0|23792|23792|0|45423|45423|0|76935|76935|0|93015|93015|0|19658|19658|0|39356|39356|0|59944|59944|0|81044|81044|
1000013503||||||||||||||||0|10477|10477||||||||||0|11011|11011|||||||||||||||||||||||||||||||
1000013725||||||||||||||||||||||0|5021|5021|||||||||||||||||||||||||||||||||||||
1000013877||||0|11748|11748||||||||||0|2495|2495||||||||||0|2432|2432|||||||||||||||||||||||||||||||
1000013905|1875|27628|29503|4110|60688|64798|6211|93657|99868|9344|129824|139168|2794|37229|40023|5765|74434|80199|7302|111961|119263|9587|153826|163413|2166|40304|42470|6613|84541|91154|12015|128722|140737|22303|168992|191295|2650|40362|43012|6220|80430|86650|11315|120913|132228|18343|157917|176260|3014|36982|39996|6775|78563|85338|12196|121158|133354|17702|166074|183776|
1000014105||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|45789|45789|
1000014183||||||||||0|2893|2893||||||||||0|3853|3853||||||||||0|3762|3762|||||||||||||||||||||||||
1000014335||||||||||0|4120|4120||||||||||||||||||||||0|4120|4120|||||||||||||||||||||||||
1000014410|21684|38326|60010|40139|83681|123820|53714|128851|182565|63977|166367|230344|17489|39546|57035|36540|85860|122400|37744|125815|163559|70683|185059|255742|23118|48037|71155|56448|94060|150508|85651|142520|228171|126681|183818|310499|30576|42610|73186|71375|79952|151327|94387|117624|212011|134547|154990|289537|28639|35043|63682|67354|70031|137385|88645|101047|189692|123072|135848|258920|
1000014531||||||||||0|168842|168842||||||||||0|192457|192457||||||||||0|20685|20685|||||||||||||||||||||||||
1000014535||||||||||||||||||||||0|21711|21711||||||||||0|25616|25616|||||||||||||||||||||||||
1000014583||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|27482|27482|
1000014662||||||||||||||||||||||||||||||||||||||||||||||0|25990|25990||||||||||0|30683|30683|
1000014691|0|30925|30925|0|67162|67162|0|113580|113580|0|165441|165441|0|40975|40975|0|91450|91450|0|145063|145063|0|211978|211978|0|49992|49992|0|105066|105066|0|151876|151876|0|217819|217819|0|88482|88482|0|207273|207273|0|253689|253689|0|304777|304777|0|70590|70590|0|141851|141851|0|206074|206074|0|280737|280737|
1000014787||||||||||||||||||||||0|20000|20000||||||||||||||||||||||0|15000|15000|||||||||||||
1000014868||||||||||0|5713|5713||||||||||0|10169|10169||||||||||0|20444|20444|||||||||||||||||||||||||
1000014921||||||||||||||||||||||||||||||||||0|2341|2341|||||||||||||||||||||||||
1000014954||||||||||0|30817|30817||||||||||||||||||||||0|40677|40677|||||||||||||||||||||||||
1000014987||||||||||0|3239|3239||||||||||0|3885|3885||||||||||0|3759|3759|||||||||||||||||||||||||
1000015064||||||||||0|7199|7199||||||||||||||||||||||||||||||||||0|5566|5566||||||||||0|4270|4270|
1000015460||||||||||0|51527|51527||||||||||0|51527|51527|||||||||||||||||||||||||||||||||||||
1000015763|||||||0|9882|9882||||||||||0|16560|16560||||||||||0|7035|7035||||||||||||||||||||||||||||
1000015937||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|23586|23586|
1000015939||||||||||0|30059|30059||||||||||0|29604|29604||||||||||0|29593|29593||||||||||0|28702|28702|||||||||||||
1000015952||||||||||||||||||||||||||||||||||||||||||||||0|14325|14325||||||||||0|13568|13568|
1000015972|10355400|5713200|16068600|22076200|12284900|34361100|38830600|16167400|54998000|52731700|23600700|76332400|11117900|10220100|21338000|29847900|14500200|44348100|43671200|21831500|65502700|56773900|27976700|84750600|12395800|6985100|19380900|26352100|13150200|39502300|39646600|18640100|58286700|0|77127200|77127200|0|18052000|18052000|475000|36086600|36561600|38179100|16704100|54883200|52475700|20212500|72688200|12712200|4724600|17436800|25001700|9990600|34992300|37785300|14468100|52253400|49827600|19267300|69094900|
1000016027||||||||||||||||||||||0|21883|21883|||||||||||||||||||||||||||||||||||||
1000016030||||||||||0|9370|9370||||||||||0|9370|9370||||||||||0|11486|11486|||||||||||||||||||||||||
1000016165||||||||||0|645|645||||||||||0|690|690||||||||||0|1130|1130||||||||||0|354|354|||||||||||||
1000016460|1136|412|1548|2569|757|3326|3578|1470|5048|5123|2047|7170|1381|480|1861|1919|984|2903|2208|1528|3736|2489|1949|4438|5513|520670|526183|401|1418|1819|1510|4881|6391|1807|5016|6823|1200|3496|4696|2553|6566|9119|3684|8585|12269|3684|12060|15744|608|2200|2808|1221|5235|6456||||2227|11482|13709|
1000016772|66253|76338|142591|144950|157899|302849|223913|237605|461518|344833|279286|624119|74943|106787|181730|180339|193580|373919|292126|285732|577858|412421|370757|783178|132928|88992|221920|258436|166142|424578|368050|235674|603724|503898|302050|805948|135306|81048|216354|270781|178550|449331|408342|266105|674447|536919|354620|891539|132351|99022|231373|271621|192666|464287|409288|285268|694556|563742|379899|943641|
1000016894|0|6400|6400|0|13846|13846|0|21251|21251|0|29343|29343|0|7271|7271|0|16563|16563|0|26853|26853|0|37703|37703|0|10417|10417|0|21175|21175|0|32487|32487|0|43998|43998|0|10761|10761|0|21715|21715|0|32837|32837|0|44717|44717|0|10785|10785|0|22173|22173|0|33073|33073|0|45551|45551|
1000016962|487|17438|17925|1277|36764|38041|1914|55409|57323|3292|76283|79575|546|18086|18632|1195|37624|38819|2473|56783|59256|3426|77605|81031|624|19758|20382|2131|40817|42948|2603|60170|62773|3446|79794|83240|786|19495|20281|1589|38521|40110|2202|57129|59331|3301|77978|81279|564|20222|20786|1196|42977|44173|1725|66445|68170|2251|85350|87601|
1000017033||||||||||0|33173|33173||||||||||||||||||||||0|46302|46302||||||||||0|48977|48977|||||||||||||
1000017071||||||||||||||||||||||||||||||||||0|31169|31169||||||||||0|44525|44525||||||||||0|48520|48520|
1000017142||||||||||||||||||||||||||||||||||0|7150|7150|||||||||||||||||||||||||
1000017147||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|28697|28697|
1000017184||||||||||0|8268|8268||||||||||||||||||||||0|11894|11894|||||||||||||||||||||||||
1000017244|2240|7223|9463|4472|15313|19785|6077|24547|30624|8722|35105|43827|3939|9324|13263|7084|20632|27716|10784|33878|44662|16484|47185|63669|6077|12890|18967|13715|24918|38633|21817|36520|58337|30199|51428|81627|4465|16925|21390|12588|29364|41952|18002|42998|61000|27791|57474|85265|7645|14100|21745|17901|27513|45414|29155|40479|69634|40613|54920|95533|
1000017437||||||||||||||||||||||||||||||||||||||||||||||0|72658|72658||||0|36094|36094|0|55156|55156|0|70880|70880|
1000017501||||||||||||||||||||||0|82413|82413|||||||||||||||||||||||||||||||||||||
1000017599||||||||||||||||||||||0|13858|13858|||||||||||||||||||||||||||||||||||||
1000017630||||||||||0|247543|247543|||||||||||||||||||||||||||||||||||||||||||||||||
1000017738||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|20746|20746|
1000017747||||||||||0|106|106||||||||||0|114|114||||||||||0|150|150|||||||||||||||||||||||||
1000017837||||||||||0|6690|6690|||||||||||||||||||||||||||||||||||||||||||||||||
1000017867||||||||||||||||||||||||||||||||||0|22942|22942||||||||||0|31527|31527||||||||||0|28197|28197|
1000017885||||||||||0|10970|10970|||||||||||||||||||||||||||||||||||||||||||||||||
1000018267|0|17566|17566|0|33790|33790|0|52538|52538|0|74095|74095|0|21500|21500|0|43969|43969|0|66021|66021|0|90286|90286|0|22454|22454|0|42455|42455|0|59455|59455|0|78764|78764|0|21503|21503|0|41597|41597|0|61299|61299|0|80507|80507|0|19844|19844|0|38763|38763|0|55872|55872|0|75098|75098|
1000018349||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|50943|50943|
1000018586|168436|128739|297175|369305|265918|635223|542653|350578|893231|747558|431635|1179193|230913|125920|356833|507992|306179|814171|783681|353059|1136740|1113160|350578|1463738|278194|122659|400853|622777|212980|835757|797435|379506|1176941|966885|466507|1433392|213337|149105|362442|482960|291920|774880|705048|398227|1103275|925049|490533|1415582|237358|149437|386795|532962|268391|801353|887059|268390|1155449|1140755|343967|1484722|
1000018839||||||||||0|3580|3580||||||||||||||||||||||0|3580|3580|||||||||||||||||||||||||
1000018989||||||||||0|83653|83653||||||||||||||||86795|32592|119387|124403|44401|168804|160145|55879|216024|23316|11714|35030|55184|22742|77926|87694|31982|119676|113361|43502|156863|36807|13776|50583|73501|25569|99070|103170|40451|143621|122556|65269|187825|
