V_BZNO|CRINF_RLR_DSC|CRDBD_RSNC|CRDBD_OCU_YY|SUM(CRDBD_RSN_AM)|SUM(CRDBD_OVD_AM)|MAX(CRDBD_RLS_OCU_DT)|MAX(CRDBD_RLS_RSNC)|
가상_사업자번호|신용정보관련인구분코드 |신용불량사유코드 |신용불량발생일자 |신용불량사유금액 |신용불량연체금액 |신용불량해제발생일자 |신용불량해제사유코드 |
1000004208|7|101|202110|1041783|1035272|0|0|
1000004208|7|104|202110|980860|979860|0|0|
1000004208|7|201|202110|18782|17402|0|0|
1000004208|7|101|202111|1386698|1168201|0|0|
1000004208|7|104|202111|64671|63024|0|0|
1000004208|7|204|202111|62781|55414|0|0|
1000004208|7|101|202112|64158|64158|20251128|16|
1000004208|7|204|202202|4081|4081|0|0|
1000004208|7|101|202203|78968|78968|0|0|
1000004285|7|101|202310|42520|42520|0|0|
1000004285|7|101|202311|351000|82079|0|0|
1000004285|7|104|202311|4839|4839|0|0|
1000004285|7|101|202312|541657|28301|0|0|
1000004285|7|202|202401|599639|595975|0|0|
1000004285|7|101|202403|14999|14999|0|0|
1000004285|7|105|202408|69058|69058|0|0|
1000004300|7|101|202512|500000|25000|0|0|
1000004300|7|101|202601|446854|446854|0|0|
1000004309|7|101|202411|360012|262411|0|0|
1000004309|7|104|202411|87668|87257|0|0|
1000004309|7|101|202412|56250|2812|0|0|
1000004309|7|101|202501|131492|131492|0|0|
1000004314|7|101|202209|412117|412117|0|0|
1000004314|7|104|202209|8756|8756|0|0|
1000004314|7|101|202210|39543|39543|0|0|
1000004314|7|104|202210|20396|20396|0|0|
1000004314|7|201|202210|92027|92027|0|0|
1000004314|7|101|202211|292933|292933|0|0|
1000004314|7|104|202211|48677|48677|0|0|
1000004314|7|201|202211|532491|532491|0|0|
1000004314|7|201|202212|112252|112252|0|0|
1000004314|7|201|202301|60396|60396|0|0|
1000004314|7|201|202302|100188|100188|0|0|
1000004320|7|101|202512|890666|346091|0|0|
1000004320|7|104|202512|90002|90002|0|0|
1000004332|7|101|202412|99990|9999|0|0|
1000004332|7|101|202507|240000|12000|0|0|
1000004332|7|101|202508|2230424|673469|0|0|
1000004332|7|101|202509|250000|250000|0|0|
1000004332|7|101|202510|70000|10500|0|0|
1000004336|7|101|202302|883800|297941|20251128|16|
1000004336|7|202|202302|585858|585858|0|0|
1000004336|7|101|202303|53369|41237|0|0|
1000004343|7|101|202408|691625|687072|0|0|
1000004343|7|104|202408|3502|3502|0|0|
1000004343|7|101|202409|378965|277285|0|0|
1000004343|7|104|202409|6403|6398|0|0|
1000004369|7|104|202601|42370|42370|0|0|
1000004369|7|104|202602|19943|19943|0|0|
1000004370|7|101|202501|315000|15750|20250930|12|
1000004370|7|101|202502|80000|80000|20251002|12|
1000004371|7|101|202404|362080|362080|0|0|
1000004371|7|104|202404|90319|90319|0|0|
1000004371|7|101|202405|300000|300000|0|0|
1000004371|7|104|202405|10597|10597|0|0|
1000004371|7|101|202407|445000|445000|0|0|
1000004379|7|101|202303|1500000|119941|0|0|
1000004379|7|202|202303|1380058|1379393|0|0|
1000004379|7|101|202304|250000|2|0|0|
1000004460|7|101|202405|30201|30201|0|0|
1000004462|7|101|202108|117998|64729|0|0|
1000004462|7|104|202108|6902|2|0|0|
1000004462|7|101|202109|290500|24049|0|0|
1000004462|7|201|202109|54177|45484|0|0|
1000004462|7|202|202109|66938|66015|0|0|
1000004462|7|201|202110|32889|32889|0|0|
1000004462|7|204|202111|118207|103787|0|0|
1000004474|7|101|202312|131200|131200|0|0|
1000004474|7|101|202401|532829|344179|0|0|
1000004474|7|104|202401|321838|319544|0|0|
1000004474|7|101|202402|76545|36316|0|0|
1000004481|7|101|202303|195000|175676|0|0|
1000004481|7|101|202304|223541|218363|0|0|
1000004481|7|104|202304|42874|42874|0|0|
1000004481|7|101|202305|54529|54529|0|0|
1000004495|7|105|202203|8448|8448|0|0|
1000004506|7|101|202404|809500|484274|0|0|
1000004506|7|104|202404|9848|9847|0|0|
1000004506|7|101|202405|65603|65603|0|0|
1000004527|7|101|202308|98935|56435|0|0|
1000004527|7|104|202308|10964|10964|0|0|
1000004527|7|101|202309|49887|49887|0|0|
1000004527|7|104|202309|50003|50003|0|0|
1000004549|7|101|202602|264157|132002|0|0|
1000004552|7|101|202412|328929|45123|0|0|
1000004552|7|104|202412|51126|51126|0|0|
1000004552|7|101|202501|1825000|252334|0|0|
1000004552|7|101|202512|25000|25000|0|0|
1000004556|7|104|202308|140986|140917|0|0|
1000004556|7|101|202309|889560|889560|0|0|
1000004556|7|104|202309|5628|5628|0|0|
1000004568|7|202|202305|180578|180578|0|0|
1000004568|7|101|202306|400000|399939|0|0|
1000004568|7|101|202307|642552|175931|0|0|
1000004568|7|104|202307|4755|2572|0|0|
1000004568|7|201|202309|425176|425176|0|0|
1000004569|7|104|202503|99933|91223|0|0|
1000004569|7|101|202504|35788|35788|0|0|
1000004569|7|201|202504|196850|196850|0|0|
1000004573|7|101|202402|450000|41201|0|0|
1000004573|7|104|202402|38260|28371|20250616|7|
1000004573|7|202|202402|662463|662463|0|0|
1000004573|7|101|202404|270000|16797|0|0|
1000004584|7|101|202504|408915|61334|0|0|
1000004584|7|104|202504|6899|6899|0|0|
1000004584|7|101|202505|91081|13660|0|0|
1000004587|7|101|202411|935315|803506|0|0|
1000004587|7|104|202411|21079|21079|0|0|
1000004587|7|104|202412|691|691|0|0|
1000004590|7|104|202508|10224|10224|0|0|
1000004590|7|101|202509|699950|699950|0|0|
1000004590|7|201|202510|44703|44703|0|0|
1000004590|7|201|202511|55732|55732|0|0|
1000004590|7|201|202512|2207|2207|0|0|
1000004613|7|101|202404|793160|543160|0|0|
1000004613|7|104|202404|71938|71884|0|0|
1000004613|7|101|202405|1425247|385247|0|0|
1000004613|7|104|202405|94689|94680|0|0|
1000004613|7|202|202406|1064730|1064730|0|0|
1000004616|7|101|202408|246476|20451|0|0|
1000004616|7|101|202409|540000|148683|0|0|
1000004616|7|104|202409|4100|4100|0|0|
1000004616|7|202|202409|226025|224482|0|0|
1000004629|7|104|202512|3083|3083|0|0|
1000004629|7|101|202601|1447000|1446989|0|0|
1000004629|7|101|202602|520000|520000|0|0|
1000004631|7|101|202603|47719|47719|0|0|
1000004664|7|101|202412|523074|458622|0|0|
1000004664|7|101|202501|28700|28700|0|0|
1000004668|7|101|202602|1740000|1455000|0|0|
1000004678|7|101|202306|241000|241000|0|0|
1000004678|7|101|202509|9832|9832|0|0|
1000004679|7|101|202310|646250|89251|0|0|
1000004679|7|101|202311|995961|445460|0|0|
1000004679|7|104|202311|17489|17489|0|0|
1000004679|7|104|202404|8054|8054|0|0|
1000004683|7|104|202502|96430|96430|0|0|
1000004683|7|101|202503|845460|845460|0|0|
1000004683|7|104|202503|117581|117581|0|0|
1000004683|7|101|202504|2762485|2761479|0|0|
1000004683|7|101|202505|95000|95000|0|0|
1000004683|7|104|202512|69727|69727|0|0|
1000004687|7|101|202311|382212|42086|0|0|
1000004687|7|101|202312|245000|23002|0|0|
1000004687|7|104|202312|2849|2849|0|0|
1000004694|7|101|202510|600000|2|0|0|
1000004694|7|101|202511|560000|82908|0|0|
1000004694|7|104|202511|128|128|0|0|
1000004694|7|101|202512|190000|190000|0|0|
1000004710|7|104|202309|9560|9445|0|0|
1000004710|7|101|202310|2520961|787174|0|0|
1000004710|7|101|202311|167391|11810|0|0|
1000004710|7|202|202311|1716902|1448868|0|0|
1000004713|7|101|202509|811347|811347|0|0|
1000004713|7|204|202509|558841|558841|0|0|
1000004713|7|101|202510|774029|774029|0|0|
1000004713|7|101|202511|538120|538120|0|0|
1000004713|7|101|202601|681781|681781|0|0|
1000004714|7|101|202408|508325|508325|0|0|
1000004714|7|104|202408|27949|27949|0|0|
1000004714|7|101|202409|859754|859754|0|0|
1000004714|7|101|202410|145800|55132|0|0|
1000004714|7|101|202509|90667|90667|0|0|
1000004729|7|101|202302|1612609|1605523|0|0|
1000004729|7|104|202302|237836|237836|0|0|
1000004729|7|101|202303|337714|328827|0|0|
1000004732|7|101|202210|163056|163056|20251128|16|
1000004732|7|101|202211|867774|867774|20251128|16|
1000004732|7|104|202211|69214|69214|20251128|16|
1000004732|7|101|202212|356629|356629|20251128|16|
1000004732|7|104|202212|33673|33673|0|0|
1000004732|7|101|202303|960000|960000|0|0|
1000004732|7|101|202309|10431|10431|0|0|
1000004749|7|104|202505|23306|21772|0|0|
1000004749|7|104|202506|14405|14302|0|0|
1000004769|7|104|202404|38589|21126|0|0|
1000004769|7|101|202405|99700|45000|0|0|
1000004769|7|101|202406|150000|150000|0|0|
1000004769|7|101|202408|10000|10000|0|0|
1000004769|7|101|202409|225000|33672|0|0|
1000004769|7|101|202412|48184|48184|0|0|
1000004793|7|101|202503|95000|94998|0|0|
1000004793|7|104|202503|2843|2843|0|0|
1000004793|7|201|202503|404590|404590|0|0|
1000004793|7|101|202504|334250|84251|0|0|
1000004793|7|104|202504|5000|5000|0|0|
1000004793|7|202|202504|1148681|1146980|0|0|
1000004793|7|101|202505|84422|84422|0|0|
1000004793|7|101|202506|44138|44138|0|0|
1000004815|7|101|202107|155555|155555|0|0|
1000004815|7|104|202107|44295|44017|0|0|
1000004815|7|104|202108|23292|18126|0|0|
1000004815|7|101|202109|67713|67713|0|0|
1000004823|7|104|202302|2984|2984|0|0|
1000004828|7|101|202602|60830|2|0|0|
1000004828|7|104|202602|831|831|0|0|
1000004832|7|101|202412|75000|75000|0|0|
1000004832|7|104|202412|199|199|0|0|
1000004832|7|101|202501|20000|1761|0|0|
1000004832|7|104|202501|144|144|0|0|
1000004847|7|101|202108|733170|215731|0|0|
1000004847|7|104|202108|82606|80032|0|0|
1000004847|7|105|202108|43105|43105|0|0|
1000004847|7|202|202108|152728|151769|0|0|
1000004847|7|101|202109|191225|110444|0|0|
1000004847|7|202|202109|226994|226994|0|0|
1000004849|7|101|202603|285000|285000|0|0|
1000004852|7|101|202404|470000|246228|0|0|
1000004852|7|104|202404|13015|13015|0|0|
1000004852|7|101|202405|317000|32219|0|0|
1000004869|7|101|202301|16580|4|0|0|
1000004876|7|104|202201|14950|14950|0|0|
1000004876|7|101|202202|70000|70000|0|0|
1000004876|7|104|202202|92147|92026|0|0|
1000004876|7|105|202204|8229|8229|0|0|
1000004876|7|105|202212|6177|6117|0|0|
1000004876|7|105|202410|1587|1587|0|0|
1000004876|7|101|202504|55307|0|20260401|1|
1000004876|7|101|202601|14358|14358|0|0|
1000004880|7|101|202405|90000|90000|0|0|
1000004880|7|104|202405|7987|7987|0|0|
1000004880|7|101|202406|179085|176346|0|0|
1000004880|7|104|202406|4999|4999|0|0|
1000004880|7|101|202408|196|2|0|0|
1000004905|7|101|202407|538506|283506|0|0|
1000004905|7|104|202407|104950|104860|0|0|
1000004905|7|201|202407|484696|436961|0|0|
1000004905|7|101|202408|3841578|1132507|0|0|
1000004905|7|104|202408|64326|64326|0|0|
1000004905|7|201|202408|47258|47258|0|0|
1000004905|7|202|202409|2988048|2980663|0|0|
1000004905|7|201|202501|110678|110678|0|0|
1000004916|7|101|202507|225000|225000|20260212|12|
1000004922|7|104|202312|51590|30906|0|0|
1000004922|7|104|202403|39992|39906|0|0|
1000004929|7|101|202511|402000|229200|0|0|
1000004929|7|104|202511|31519|31519|0|0|
1000004929|7|101|202512|100000|99578|0|0|
1000004929|7|104|202512|36217|36210|0|0|
1000004957|7|101|202401|860000|375500|0|0|
1000004957|7|104|202401|3026|2855|0|0|
1000004957|7|101|202402|200000|20000|0|0|
1000004957|7|104|202402|4826|4749|0|0|
1000004957|7|202|202402|497721|496104|0|0|
1000004964|7|101|202510|628400|333350|0|0|
1000004976|7|101|202402|479982|95501|0|0|
1000004976|7|101|202403|390000|218400|0|0|
1000004977|7|101|202410|146365|146365|0|0|
1000004977|7|104|202410|36896|36896|0|0|
1000004977|7|101|202411|292320|258701|0|0|
1000004977|7|104|202411|12486|12486|0|0|
1000004977|7|101|202412|2149000|509733|0|0|
1000004977|7|101|202501|520992|393492|0|0|
1000004977|7|101|202507|240090|240090|0|0|
1000004984|7|104|202412|59760|59760|20250924|12|
1000004984|7|101|202502|39896|0|20250911|1|
1000004985|7|101|202308|286250|214392|0|0|
1000005013|7|101|202403|2140|2140|0|0|
1000005013|7|101|202404|91892|91892|0|0|
1000005022|7|101|202112|24930|13850|0|0|
1000005022|7|101|202201|150000|1|0|0|
1000005022|7|202|202312|675794|34366|0|0|
1000005037|7|101|202208|171710|55370|0|0|
1000005037|7|101|202209|277700|54400|0|0|
1000005037|7|101|202210|4000|4000|0|0|
1000005037|7|101|202211|354904|82375|0|0|
1000005037|7|202|202211|857401|856108|0|0|
1000005037|7|101|202212|179439|179421|0|0|
1000005037|7|101|202302|29993|29993|0|0|
1000005056|7|101|202406|1546849|1546849|0|0|
1000005056|7|101|202502|278214|39609|0|0|
1000005069|7|104|202112|25000|25000|0|0|
1000005069|7|101|202201|50000|50000|0|0|
1000005069|7|104|202201|47053|47053|0|0|
1000005069|7|101|202202|51666|51277|0|0|
1000005069|7|104|202202|15944|15559|0|0|
1000005069|7|101|202203|83257|82865|0|0|
1000005069|7|201|202207|86403|86403|0|0|
1000005069|7|101|202208|99963|99950|0|0|
1000005069|7|201|202208|105447|105447|0|0|
1000005080|7|101|202209|75000|74965|0|0|
1000005080|7|104|202209|27899|25443|0|0|
1000005080|7|101|202210|968919|967576|0|0|
1000005080|7|104|202210|7872|7843|0|0|
1000005089|7|101|202507|300000|22395|0|0|
1000005089|7|101|202508|289000|262924|0|0|
1000005089|7|101|202509|20000|0|20260106|1|
1000005092|7|104|202601|44171|42462|0|0|
1000005092|7|101|202602|6100000|5920000|0|0|
1000005092|7|104|202602|19548|19548|0|0|
1000005092|7|101|202603|1196753|364753|0|0|
1000005095|7|104|202310|8134|8134|0|0|
1000005104|7|104|202408|11791|7532|0|0|
1000005104|7|101|202410|295513|27394|0|0|
1000005104|7|202|202411|526586|483031|0|0|
1000005107|7|101|202401|2000000|2|0|0|
1000005114|7|101|202411|1034076|842057|0|0|
1000005114|7|104|202411|196918|196918|0|0|
1000005114|7|101|202412|400685|117823|0|0|
1000005114|7|104|202412|38745|38582|0|0|
1000005114|7|204|202412|319801|319801|0|0|
1000005114|7|101|202506|202879|202831|0|0|
1000005130|7|101|202503|700000|35000|0|0|
1000005130|7|101|202504|1299000|473000|0|0|
1000005130|7|101|202506|700000|700000|0|0|
1000005133|7|101|202508|156600|156600|0|0|
1000005156|7|104|202208|100|100|0|0|
1000005156|7|101|202209|110873|110590|0|0|
1000005156|7|101|202210|100000|2|0|0|
1000005169|7|104|202412|9837|5779|0|0|
1000005175|7|101|202407|27404|27404|0|0|
1000005175|7|101|202408|30000|30000|0|0|
1000005175|7|104|202408|7938|7938|0|0|
1000005175|7|101|202410|146138|36878|0|0|
1000005175|7|101|202411|231227|180487|0|0|
1000005182|7|104|202311|6517|6517|0|0|
1000005182|7|101|202312|423090|423090|0|0|
1000005186|7|101|202505|820497|76208|0|0|
1000005186|7|101|202506|550000|55000|0|0|
1000005186|7|101|202507|310000|2|0|0|
1000005197|7|202|202309|601541|598945|0|0|
1000005197|7|101|202311|523100|66772|0|0|
1000005197|7|104|202311|4789|4403|0|0|
1000005199|7|101|202412|1091946|147524|0|0|
1000005199|7|104|202412|4144|4144|0|0|
1000005199|7|201|202412|396612|390543|0|0|
1000005199|7|101|202501|308000|53300|0|0|
1000005199|7|105|202507|3508|3508|0|0|
1000005211|7|101|202508|350000|49303|0|0|
1000005218|7|101|202506|1000000|50000|0|0|
1000005218|7|201|202508|198263|198263|0|0|
1000005221|7|104|202309|48583|42558|0|0|
1000005221|7|104|202310|13000|13000|0|0|
1000005221|7|101|202311|29057|29057|0|0|
1000005221|7|101|202401|11167|11167|20260126|99|
1000005221|7|101|202512|29807|25612|0|0|
1000005221|7|104|202512|1672|1672|0|0|
1000005226|7|101|202603|97848|34530|0|0|
1000005226|7|104|202603|4842|4837|0|0|
1000005227|7|101|202311|69000|69000|0|0|
1000005235|7|104|202402|13027|13016|0|0|
1000005235|7|104|202403|12691|12691|0|0|
1000005235|7|101|202404|1047263|598489|0|0|
1000005235|7|101|202405|304529|304529|0|0|
1000005235|7|101|202407|191452|191452|0|0|
1000005239|7|101|202312|800000|381617|0|0|
1000005239|7|104|202312|8193|8193|0|0|
1000005239|7|101|202401|1384022|301389|0|0|
1000005239|7|104|202401|9954|9954|0|0|
1000005262|7|202|202211|206908|206908|0|0|
1000005262|7|101|202212|133600|18360|0|0|
1000005262|7|104|202212|14500|14500|0|0|
1000005262|7|101|202301|19653|19653|20251128|16|
1000005262|7|202|202310|89858|89858|0|0|
1000005293|7|101|202508|24992|24992|20260414|12|
1000005293|7|101|202509|1500000|36074|20260414|12|
1000005306|7|101|202306|26497|26497|0|0|
1000005306|7|101|202307|300000|30000|0|0|
1000005306|7|101|202308|399900|199338|0|0|
1000005306|7|104|202308|1985|1985|0|0|
1000005306|7|101|202309|344687|344687|0|0|
1000005309|7|104|202308|15462|11543|0|0|
1000005309|7|101|202309|87000|77000|0|0|
1000005309|7|101|202409|161414|161414|0|0|
1000005314|7|101|202410|23129|23129|0|0|
1000005314|7|101|202411|278083|98083|0|0|
1000005314|7|101|202412|265000|105572|0|0|
1000005314|7|104|202412|9634|9594|0|0|
1000005314|7|101|202502|16286|16286|0|0|
1000005314|7|105|202505|4213|4213|0|0|
1000005317|7|101|202602|133942|133942|0|0|
1000005344|7|101|202410|8616|431|0|0|
1000005344|7|101|202411|146553|6588|0|0|
1000005344|7|104|202411|65295|65295|0|0|
1000005344|7|101|202412|312700|13976|0|0|
1000005344|7|104|202412|20999|20974|0|0|
1000005344|7|101|202501|7728|7728|0|0|
1000005344|7|104|202501|81|81|0|0|
1000005344|7|202|202504|933953|933953|0|0|
1000005352|7|101|202309|1222210|734525|0|0|
1000005352|7|104|202309|256659|256659|0|0|
1000005352|7|101|202310|3000000|3000000|0|0|
1000005352|7|105|202310|5556|5556|0|0|
1000005354|7|101|202507|152000|14754|0|0|
1000005354|7|104|202509|6934|6929|0|0|
1000005354|7|101|202511|25000|25000|0|0|
1000005388|7|101|202404|60000|60000|0|0|
1000005388|7|104|202405|19604|16638|0|0|
1000005388|7|204|202405|4966|4966|0|0|
1000005388|7|101|202406|300000|30000|0|0|
1000005388|7|204|202406|65510|65510|0|0|
1000005388|7|105|202502|2118|2118|0|0|
1000005410|7|101|202411|193000|16746|0|0|
1000005410|7|104|202411|6998|6998|0|0|
1000005410|7|101|202412|164000|82738|0|0|
1000005410|7|104|202412|7678|7307|0|0|
1000005410|7|101|202501|25500|25500|0|0|
1000005420|7|101|202602|10416|2|0|0|
1000005420|7|104|202602|9463|9463|0|0|
1000005425|7|101|202403|1205000|445000|0|0|
1000005425|7|104|202403|6534|6534|0|0|
1000005425|7|101|202405|291821|291581|0|0|
1000005425|7|101|202406|431600|431600|0|0|
1000005430|7|101|202409|622395|444558|0|0|
1000005430|7|104|202409|80027|79451|0|0|
1000005437|7|101|202506|1419920|1172996|0|0|
1000005464|7|101|202312|181|181|0|0|
1000005464|7|101|202406|33280|33280|0|0|
1000005464|7|101|202407|81763|81763|0|0|
1000005464|7|101|202603|280000|279999|0|0|
1000005480|7|101|202410|135618|6780|0|0|
1000005480|7|202|202411|347671|346758|0|0|
1000005490|7|101|202601|1701365|1556865|0|0|
1000005490|7|104|202601|9573|9573|0|0|
1000005495|7|202|202111|619187|616318|0|0|
1000005495|7|101|202112|254125|185106|0|0|
1000005495|7|104|202201|1829|1108|0|0|
1000005525|7|101|202406|1300000|205256|0|0|
1000005525|7|101|202407|328406|32841|0|0|
1000005525|7|101|202408|100000|100000|0|0|
1000005525|7|104|202408|5077|5077|0|0|
1000005525|7|202|202411|1017629|1017628|0|0|
1000005528|7|101|202309|220125|75717|0|0|
1000005528|7|104|202309|60137|59858|0|0|
1000005528|7|101|202310|531120|351120|0|0|
1000005528|7|104|202310|14900|14900|0|0|
1000005528|7|201|202311|275078|275078|0|0|
1000005528|7|202|202311|71603|71293|0|0|
1000005528|7|101|202312|4430|4430|0|0|
1000005528|7|101|202401|213121|213121|0|0|
1000005528|7|101|202402|124263|124263|0|0|
1000005533|7|101|202509|830000|595104|0|0|
1000005533|7|101|202510|48500|48500|0|0|
1000005557|7|104|202310|11395|11339|0|0|
1000005557|7|202|202310|1518272|1518272|0|0|
1000005557|7|104|202311|1299|1224|0|0|
1000005557|7|105|202402|6779|6779|0|0|
1000005561|7|101|202202|10992|10992|0|0|
1000005561|7|101|202205|101584|23498|0|0|
1000005561|7|101|202206|306147|58399|0|0|
1000005561|7|104|202206|9174|9174|0|0|
1000005561|7|202|202206|251776|250967|0|0|
1000005561|7|101|202207|350000|22401|0|0|
1000005570|7|101|202407|968978|968978|20250513|12|
1000005570|7|104|202407|29410|29410|0|0|
1000005645|7|101|202108|57056|57056|0|0|
1000005645|7|202|202109|76918|76059|0|0|
1000005667|7|101|202310|599177|103988|0|0|
1000005667|7|101|202311|380000|35716|0|0|
1000005723|7|104|202212|15193|15193|20251128|16|
1000005723|7|202|202212|1112200|1112199|0|0|
1000005723|7|101|202301|470000|470000|0|0|
1000005723|7|104|202303|18535|18462|0|0|
1000005723|7|101|202306|37615|37615|0|0|
1000005799|7|101|202603|3502000|3499530|0|0|
1000005799|7|104|202603|6801|4430|0|0|
1000005801|7|104|202505|57319|57151|0|0|
1000005801|7|104|202506|4911|4790|0|0|
1000005801|7|101|202509|35116|35024|0|0|
1000005801|7|101|202512|25000|25000|0|0|
1000005808|7|204|202303|276668|267711|0|0|
1000005808|7|101|202304|215971|30528|0|0|
1000005808|7|104|202304|44040|44040|0|0|
1000005808|7|101|202305|400000|400000|0|0|
1000005808|7|204|202306|47495|47495|0|0|
1000005852|7|101|202408|6800000|3105000|0|0|
1000005852|7|104|202408|16298|16298|0|0|
1000005852|7|101|202409|5211158|4812035|0|0|
